order_id,customer_id,order_date,total_amount
931,983,2024-05-07,108.06
932,828,2023-07-29,689.82
933,787,2024-03-03,581.58
934,230,2024-02-21,324.68
935,334,2023-08-17,627.05
936,105,2023-12-27,732.23
937,68,2023-07-24,361.47
938,518,2023-09-08,976.88
939,316,2023-09-15,508.08
940,287,2024-02-03,885.81
941,39,2023-08-01,585.56
942,891,2023-08-09,372.19
943,217,2024-05-02,310.84
944,559,2024-02-06,812.28
945,254,2023-12-11,530.59
946,27,2023-07-23,340.36
947,810,2023-12-16,457.59
948,215,2023-11-11,180.19
949,868,2024-06-22,883.36
950,748,2023-09-21,995.48
951,820,2023-11-11,349.59
952,589,2023-11-03,990.96
953,912,2023-10-11,732.98
954,640,2023-08-17,316.03
955,885,2023-10-20,914.25
956,482,2024-01-13,890.22
957,429,2023-10-06,925.26
958,356,2024-03-26,393.17
959,949,2023-12-31,163.02
960,686,2024-05-04,865.8
961,352,2023-08-27,152.85
962,871,2024-01-23,817.75
963,321,2024-03-01,784.0
964,154,2023-10-25,457.12
965,132,2024-02-22,970.83
966,686,2023-11-26,463.08
967,647,2024-05-19,492.02
968,901,2023-12-02,530.01
969,479,2023-08-31,952.56
970,516,2024-07-12,772.89
971,508,2024-06-08,365.15
972,583,2024-03-04,65.16
973,577,2023-12-27,299.78
974,409,2023-12-06,57.37
975,550,2023-10-05,66.53
976,938,2024-04-18,590.1
977,454,2024-02-13,152.5
978,545,2024-06-22,48.63
979,295,2024-02-10,595.16
980,376,2024-07-14,922.54
981,647,2023-07-20,565.71
982,36,2024-05-30,35.44
983,89,2023-10-16,361.56
984,658,2023-10-23,853.96
985,925,2024-04-14,669.17
986,989,2023-08-24,138.72
987,140,2023-12-15,374.86
988,424,2023-10-07,979.58
989,858,2024-05-20,156.68
990,769,2024-01-24,535.76
991,649,2024-04-16,632.52
992,151,2024-01-25,873.22
993,670,2023-10-12,337.85
994,519,2023-12-23,59.07
995,948,2024-06-26,480.6
996,934,2024-02-10,852.26
997,55,2023-10-27,15.55
998,138,2024-03-11,721.7
999,560,2024-01-01,21.07
1000,716,2023-07-24,411.72
1001,666,2024-02-20,205.94
1002,812,2023-07-21,282.32
1003,231,2024-01-24,103.66
1004,432,2023-07-28,446.05
1005,278,2024-01-07,128.54
1006,106,2024-01-02,835.91
1007,531,2023-09-28,619.01
1008,627,2023-09-17,64.41
1009,17,2023-12-19,483.64
1010,191,2024-03-27,916.97
1011,742,2024-05-31,984.11
1012,26,2024-03-15,751.8
1013,123,2024-06-27,988.02
1014,628,2024-05-26,880.04
1015,760,2024-05-11,843.18
1016,319,2023-10-20,845.46
1017,847,2023-12-09,543.51
1018,278,2023-11-21,776.98
1019,517,2024-05-03,486.55
1020,425,2024-03-16,869.38
1021,36,2024-02-25,691.61
1022,779,2024-02-19,127.8
1023,596,2024-01-01,575.67
1024,842,2023-12-07,864.25
1025,546,2023-09-05,182.98
1026,256,2024-06-09,584.96
1027,920,2024-06-04,753.17
1028,910,2023-09-14,657.32
1029,875,2023-11-27,198.18
1030,440,2024-06-14,93.21
1031,689,2023-11-03,498.6
1032,889,2023-09-01,12.18
1033,945,2023-11-02,823.99
1034,800,2024-04-17,953.59
1035,821,2023-12-14,245.37
1036,444,2024-02-06,742.15
1037,622,2023-08-28,229.28
1038,554,2024-01-03,714.3
1039,562,2023-12-13,80.84
1040,43,2023-11-01,182.29
1041,811,2023-07-27,678.6
1042,343,2023-12-08,231.72
1043,745,2024-01-20,367.26
1044,101,2023-10-25,217.44
1045,326,2023-09-06,696.73
1046,653,2024-06-20,621.24
1047,947,2023-12-02,237.8
1048,988,2024-05-02,919.08
1049,964,2023-08-09,895.52
1050,69,2023-10-28,377.35
1051,942,2023-10-26,212.31
1052,639,2023-07-25,735.43
1053,726,2024-06-25,121.88
1054,240,2023-12-31,726.93
1055,318,2024-02-06,447.39
1056,790,2023-10-29,544.57
1057,444,2024-06-17,717.52
1058,255,2023-12-18,159.01
1059,181,2023-07-26,793.12
1060,340,2023-09-19,198.46
1061,165,2023-11-14,900.19
1062,752,2024-01-16,614.17
1063,935,2023-10-16,854.38
1064,237,2024-01-26,876.85
1065,835,2023-10-06,830.65
1066,654,2024-01-04,902.74
1067,553,2023-11-22,913.88
1068,842,2024-06-10,932.32
1069,773,2024-04-30,652.3
1070,898,2023-09-12,298.83
1071,130,2024-01-26,618.73
1072,109,2024-02-21,717.59
1073,37,2024-06-16,153.11
1074,228,2024-02-23,853.67
1075,671,2023-08-28,922.11
1076,981,2024-06-07,357.55
1077,512,2023-08-12,668.19
1078,641,2024-06-02,742.79
1079,110,2023-11-22,40.27
1080,545,2024-03-23,283.66
1081,340,2023-07-23,272.03
1082,685,2024-04-24,682.54
1083,575,2023-09-02,323.21
1084,600,2023-11-20,73.27
1085,339,2024-05-16,799.62
1086,687,2024-01-08,385.4
1087,446,2023-10-20,740.51
1088,784,2024-03-28,619.48
1089,538,2024-07-04,173.16
1090,943,2024-03-01,386.77
1091,749,2023-12-11,656.11
1092,762,2024-06-06,561.67
1093,79,2024-03-06,501.67
1094,227,2024-01-07,895.47
1095,811,2023-10-01,805.06
1096,916,2024-04-07,857.27
1097,539,2023-11-06,698.16
1098,946,2024-06-24,437.76
1099,90,2024-02-01,476.9
1100,635,2023-09-08,380.17
1101,627,2024-06-07,578.63
1102,425,2023-07-25,703.71
1103,105,2023-11-25,76.83
1104,614,2024-01-23,208.69
1105,123,2023-07-25,335.68
1106,780,2024-05-28,580.43
1107,863,2023-12-10,551.27
1108,914,2024-05-24,63.81
1109,358,2023-07-27,265.95
1110,200,2023-11-23,715.23
1111,968,2023-12-21,654.04
1112,158,2024-06-03,350.5
1113,270,2023-07-29,196.67
1114,871,2024-05-20,74.95
1115,720,2024-05-05,812.07
1116,890,2024-01-01,517.97
1117,393,2024-06-26,83.78
1118,823,2023-10-09,503.6
1119,538,2023-10-23,308.5
1120,913,2024-02-02,40.08
1121,460,2023-08-07,723.02
1122,251,2023-10-28,397.63
1123,542,2023-08-26,686.7
1124,247,2024-05-01,625.8
1125,959,2024-05-21,660.69
1126,372,2024-02-13,778.0
1127,864,2024-01-24,325.99
1128,900,2023-09-17,614.52
1129,67,2023-08-19,509.44
1130,426,2024-03-01,75.15
1131,539,2023-07-30,988.82
1132,527,2024-05-20,618.92
1133,945,2024-01-06,800.59
1134,534,2024-04-01,19.09
1135,847,2024-05-20,956.78
1136,644,2024-04-29,895.66
1137,711,2023-11-25,135.2
1138,824,2023-10-23,949.83
1139,721,2024-04-26,472.02
1140,531,2023-07-27,321.09
1141,974,2024-01-01,292.07
1142,766,2024-05-12,697.29
1143,537,2023-12-07,272.72
1144,225,2024-03-11,638.59
1145,492,2023-09-05,987.71
1146,890,2024-03-09,186.18
1147,102,2023-08-09,463.98
1148,636,2023-11-04,925.95
1149,226,2023-09-17,43.89
1150,244,2023-07-20,193.71
1151,668,2023-09-10,209.27
1152,936,2024-03-20,154.96
1153,903,2024-02-12,848.88
1154,535,2024-06-15,244.56
1155,983,2024-06-27,892.76
1156,743,2024-02-01,607.42
1157,418,2024-04-20,47.8
1158,619,2023-11-13,232.69
1159,462,2024-06-29,738.98
1160,84,2024-02-22,829.19
1161,379,2023-12-07,505.24
1162,306,2024-07-10,622.02
1163,19,2023-10-07,502.51
1164,390,2023-09-23,823.83
1165,21,2024-01-29,726.01
1166,27,2023-12-16,295.45
1167,461,2023-12-04,876.97
1168,273,2023-10-23,773.58
1169,916,2024-04-04,81.32
1170,484,2024-01-06,397.22
1171,994,2023-10-18,720.42
1172,333,2024-05-11,41.34
1173,589,2024-03-25,580.5
1174,843,2023-12-09,590.18
1175,404,2024-06-01,776.2
1176,843,2024-04-15,610.02
1177,735,2023-12-09,542.91
1178,613,2024-02-13,501.1
1179,119,2024-06-17,51.29
1180,159,2023-11-19,982.87
1181,702,2024-01-23,701.08
1182,836,2023-12-07,286.15
1183,268,2023-12-17,775.68
1184,194,2024-03-15,804.4
1185,350,2024-01-22,766.08
1186,631,2024-06-26,758.46
1187,18,2024-05-26,444.24
1188,660,2024-06-24,645.02
1189,421,2024-01-26,76.39
1190,472,2023-09-11,791.68
1191,732,2023-12-20,197.42
1192,449,2024-05-18,133.56
1193,169,2023-11-17,567.68
1194,299,2023-07-25,21.29
1195,222,2024-03-12,604.65
1196,105,2023-11-18,907.78
1197,410,2023-10-07,284.98
1198,277,2023-10-26,868.08
1199,302,2024-07-11,330.97
1200,382,2023-10-04,564.84
1201,5,2024-05-27,881.31
1202,251,2023-08-30,776.05
1203,405,2023-12-25,186.85
1204,556,2024-06-12,28.46
1205,944,2023-12-04,695.01
1206,2,2023-09-22,771.92
1207,848,2023-08-03,640.0
1208,796,2023-10-09,832.25
1209,318,2023-11-10,588.44
1210,369,2024-05-13,394.21
1211,413,2024-04-25,394.41
1212,711,2024-05-14,933.16
1213,141,2023-10-20,46.74
1214,294,2024-04-04,749.35
1215,428,2024-05-01,872.49
1216,206,2024-07-02,83.87
1217,799,2023-11-13,212.8
1218,246,2024-05-28,412.62
1219,21,2024-04-04,320.3
1220,127,2024-03-16,345.11
1221,394,2024-03-31,981.13
1222,275,2024-03-18,679.08
1223,635,2024-04-09,438.85
1224,251,2023-09-13,923.45
1225,593,2023-07-21,94.86
1226,404,2024-03-08,469.57
1227,6,2023-09-03,23.25
1228,766,2024-07-05,55.24
1229,767,2023-09-29,473.65
1230,658,2023-11-29,776.59
1231,678,2024-07-10,538.35
1232,566,2024-04-30,872.64
1233,89,2024-06-29,428.06
1234,879,2024-06-15,632.0
1235,580,2024-02-24,661.37
1236,454,2023-09-28,733.64
1237,507,2024-05-03,527.61
1238,598,2024-04-25,471.9
1239,319,2023-07-20,912.1
1240,147,2023-08-09,240.97
1241,451,2024-02-06,316.44
1242,950,2023-09-11,27.92
1243,782,2023-10-05,428.69
1244,822,2023-08-09,542.2
1245,89,2024-05-04,846.81
1246,166,2023-11-01,944.02
1247,27,2024-03-10,628.09
1248,11,2024-06-14,765.24
1249,481,2023-11-07,309.5
1250,825,2023-11-26,319.5
1251,602,2024-06-19,78.73
1252,374,2024-07-07,613.96
1253,954,2023-10-25,53.1
1254,95,2024-07-02,774.34
1255,566,2024-02-05,205.78
1256,170,2024-03-23,282.17
1257,609,2024-01-25,213.96
1258,963,2023-07-24,315.72
1259,482,2024-04-18,306.41
1260,826,2023-10-04,671.78
1261,455,2023-08-31,837.62
1262,359,2024-04-02,170.45
1263,320,2023-12-17,433.48
1264,478,2024-02-24,685.06
1265,67,2024-04-28,342.18
1266,662,2024-04-11,454.42
1267,612,2024-04-08,967.58
1268,768,2024-03-14,717.93
1269,329,2023-08-05,910.53
1270,740,2024-06-17,265.35
1271,855,2023-10-19,509.35
1272,953,2023-09-05,520.45
1273,513,2023-10-19,452.87
1274,376,2024-06-23,788.29
1275,288,2023-07-23,937.29
1276,5,2024-07-14,141.51
1277,962,2024-02-03,469.25
1278,16,2024-04-21,35.35
1279,718,2023-10-30,381.13
1280,616,2024-05-17,234.75
1281,156,2024-03-08,916.51
1282,133,2024-03-10,850.29
1283,927,2024-07-08,794.37
1284,497,2023-10-11,224.66
1285,799,2024-05-13,857.43
1286,979,2024-04-21,100.96
1287,893,2023-10-05,151.43
1288,861,2023-11-16,555.17
1289,11,2024-01-14,178.74
1290,784,2024-05-25,22.35
1291,976,2024-02-25,883.36
1292,28,2024-04-08,25.36
1293,678,2023-10-14,695.62
1294,199,2023-10-11,468.18
1295,178,2023-08-29,324.23
1296,295,2023-11-04,319.78
1297,401,2023-10-19,207.72
1298,65,2024-06-11,308.64
1299,35,2023-08-08,172.25
1300,527,2024-04-19,641.71
1301,77,2024-05-21,557.76
1302,589,2023-12-16,854.08
1303,836,2023-08-30,650.05
1304,867,2024-04-17,650.37
1305,576,2024-07-01,748.04
1306,678,2024-03-14,476.83
1307,842,2023-09-02,338.02
1308,223,2024-01-12,607.81
1309,995,2023-08-18,590.21
1310,449,2023-07-19,593.42
1311,960,2024-04-11,930.34
1312,719,2024-06-15,246.72
1313,60,2023-12-17,93.06
1314,275,2024-03-18,592.21
1315,927,2024-03-04,646.01
1316,637,2024-05-23,772.13
1317,322,2024-01-31,377.24
1318,284,2024-04-03,793.34
1319,98,2024-06-20,210.58
1320,723,2024-05-04,499.36
1321,270,2024-05-12,145.52
1322,678,2024-01-21,319.35
1323,702,2024-04-23,111.74
1324,937,2023-08-25,428.6
1325,230,2023-12-05,648.47
1326,464,2023-12-04,668.81
1327,341,2023-08-19,310.25
1328,34,2024-03-24,777.61
1329,854,2023-12-15,408.4
1330,329,2024-02-08,35.47
1331,760,2024-07-06,317.31
1332,81,2023-11-19,864.59
1333,460,2024-06-09,279.2
1334,350,2023-10-01,591.45
1335,202,2024-01-04,549.84
1336,69,2023-10-29,929.71
1337,355,2023-08-05,229.62
1338,406,2024-02-05,332.03
1339,489,2023-08-10,700.74
1340,636,2023-11-14,139.03
1341,439,2024-03-11,877.26
1342,275,2023-08-01,464.2
1343,583,2024-07-01,241.96
1344,142,2024-07-07,166.8
1345,462,2023-07-20,567.29
1346,254,2024-03-10,52.01
1347,293,2023-08-09,993.88
1348,533,2024-02-25,121.74
1349,146,2024-06-24,654.09
1350,439,2024-02-24,234.22
1351,823,2023-11-20,81.75
1352,910,2024-01-14,367.27
1353,9,2023-12-03,114.18
1354,179,2023-12-31,985.04
1355,537,2023-10-22,272.79
1356,547,2024-02-06,710.0
1357,245,2023-10-25,242.85
1358,223,2023-12-13,882.96
1359,740,2024-02-23,848.74
1360,269,2024-01-29,29.78
1361,502,2023-12-12,815.4
1362,224,2024-05-31,297.47
1363,281,2023-12-23,463.41
1364,802,2023-10-13,189.79
1365,158,2024-07-07,506.46
1366,217,2023-09-18,877.71
1367,868,2024-01-22,965.13
1368,33,2024-03-24,192.48
1369,696,2023-08-15,192.98
1370,788,2024-02-26,88.23
1371,306,2024-02-17,139.89
1372,781,2024-06-21,245.95
1373,273,2024-02-18,532.14
1374,596,2024-01-24,58.28
1375,151,2023-11-22,554.08
1376,73,2023-09-15,512.55
1377,987,2023-10-14,934.86
1378,903,2023-09-26,707.43
1379,547,2023-12-26,788.28
1380,704,2023-09-03,199.39
1381,715,2023-08-13,960.84
1382,402,2023-08-21,894.07
1383,243,2023-08-13,128.4
1384,229,2024-06-12,19.43
1385,175,2024-02-18,676.8
1386,547,2024-02-02,907.08
1387,144,2024-01-12,492.52
1388,983,2024-02-24,849.3
1389,686,2023-10-27,641.22
1390,240,2024-04-13,105.97
1391,57,2023-08-11,608.36
1392,937,2023-09-10,245.38
1393,571,2023-09-28,700.41
1394,936,2024-03-28,533.03
1395,441,2023-09-18,422.2
1396,974,2024-06-11,735.12
1397,91,2023-11-20,642.51
1398,66,2023-07-29,635.74
1399,718,2023-09-23,107.72
1400,273,2023-10-28,272.66
1401,570,2023-08-16,176.91
1402,931,2023-08-17,995.52
1403,655,2024-03-12,642.61
1404,805,2024-01-05,914.91
1405,208,2023-10-08,157.93
1406,487,2023-07-23,248.31
1407,563,2024-02-12,472.98
1408,730,2024-01-30,979.72
1409,863,2023-12-03,55.57
1410,404,2023-10-15,167.16
1411,809,2024-01-29,646.69
1412,848,2024-04-29,627.9
1413,590,2023-07-26,681.24
1414,420,2024-06-13,601.61
1415,394,2024-04-04,718.94
1416,412,2024-06-04,72.51
1417,183,2023-12-05,747.8
1418,26,2024-04-30,303.28
1419,264,2024-03-14,735.86
1420,351,2024-01-31,211.3
1421,418,2023-12-31,639.47
1422,483,2024-07-03,615.21
1423,692,2024-02-20,579.48
1424,529,2023-08-26,572.55
1425,458,2023-10-27,926.02
1426,684,2024-03-17,364.19
1427,390,2023-10-03,226.07
1428,441,2024-03-04,604.38
1429,845,2024-06-01,357.55
1430,664,2023-11-26,533.64
1431,75,2024-06-21,795.95
1432,402,2024-01-27,416.93
1433,192,2024-01-12,215.21
1434,447,2024-05-26,333.37
1435,574,2024-02-28,611.79
1436,887,2023-10-27,301.31
1437,421,2023-09-04,886.25
1438,367,2024-06-08,866.18
1439,459,2024-06-25,144.88
1440,901,2024-06-28,283.21
1441,871,2024-04-09,776.52
1442,435,2024-05-29,981.81
1443,311,2024-04-25,716.74
1444,2,2023-09-14,388.73
1445,204,2023-11-03,792.28
1446,259,2024-04-05,35.79
1447,816,2023-11-30,979.81
1448,487,2023-12-03,383.29
1449,40,2024-05-23,23.28
1450,612,2023-09-22,792.5
1451,928,2024-03-15,241.92
1452,787,2023-09-07,66.76
1453,959,2024-06-19,93.01
1454,979,2023-10-17,23.23
1455,716,2023-11-09,879.55
1456,255,2023-09-20,256.85
1457,109,2023-07-24,462.8
1458,43,2023-07-23,909.47
1459,920,2024-06-18,982.57
1460,81,2024-04-18,603.83
1461,101,2024-01-09,695.85
1462,233,2024-03-10,30.42
1463,320,2024-02-22,691.22
1464,290,2024-02-19,475.35
1465,807,2023-09-05,225.38
1466,587,2023-10-30,820.75
1467,123,2023-10-16,998.82
1468,119,2024-01-24,341.43
1469,998,2024-03-25,322.09
1470,384,2024-04-02,705.11
1471,493,2024-03-27,569.49
1472,711,2023-09-30,363.16
1473,649,2023-07-23,152.98
1474,877,2023-11-10,282.26
1475,125,2023-11-05,415.95
1476,41,2023-12-29,917.55
1477,985,2024-05-17,953.1
1478,5,2023-09-25,661.75
1479,285,2023-11-10,493.71
1480,377,2023-12-22,124.16
1481,117,2023-08-14,534.22
1482,70,2023-09-19,366.47
1483,679,2023-10-17,62.95
1484,149,2023-09-15,544.19
1485,936,2023-12-13,835.38
1486,647,2023-12-04,495.02
1487,213,2024-04-28,370.04
1488,650,2024-05-18,236.53
1489,251,2024-03-23,691.73
1490,136,2023-09-11,679.45
1491,72,2023-10-01,443.12
1492,870,2023-10-12,621.01
1493,397,2023-09-27,862.89
1494,350,2023-09-02,74.36
1495,568,2023-08-19,120.96
1496,847,2024-05-22,981.31
1497,674,2023-10-16,410.36
1498,16,2024-01-04,455.03
1499,662,2024-03-14,195.55
1500,615,2023-12-22,994.68
1501,795,2024-06-11,573.3
1502,610,2024-04-15,22.39
1503,922,2024-04-27,334.11
1504,241,2023-08-22,612.88
1505,643,2023-11-05,782.78
1506,588,2024-05-12,901.47
1507,597,2023-11-06,755.67
1508,831,2024-02-14,840.17
1509,776,2024-03-17,478.5
1510,438,2023-11-12,946.91
1511,293,2023-08-30,565.76
1512,703,2024-04-27,589.02
1513,650,2023-11-23,63.91
1514,509,2023-09-25,917.46
1515,397,2023-11-24,880.08
1516,519,2024-04-07,369.48
1517,152,2023-10-31,130.23
1518,558,2024-07-07,259.37
1519,873,2024-03-03,753.98
1520,229,2024-01-08,658.99
1521,815,2024-02-25,61.15
1522,645,2024-06-24,390.06
1523,731,2023-12-15,992.72
1524,306,2023-11-23,219.02
1525,696,2023-12-12,958.14
1526,561,2024-06-25,717.47
1527,117,2023-11-07,94.0
1528,349,2023-09-24,257.46
1529,340,2024-02-22,621.57
1530,490,2024-04-19,959.33
1531,86,2024-01-05,489.16
1532,706,2023-10-26,520.68
1533,106,2023-07-20,419.97
1534,239,2024-05-17,953.33
1535,684,2024-06-22,78.77
1536,613,2024-07-03,664.14
1537,565,2024-01-27,152.42
1538,778,2024-01-17,408.43
1539,492,2023-12-15,600.85
1540,994,2024-03-13,908.25
1541,870,2024-04-12,993.8
1542,18,2023-11-03,625.15
1543,453,2024-06-19,436.48
1544,905,2023-12-12,118.31
1545,901,2023-12-02,556.47
1546,433,2023-09-28,628.89
1547,936,2023-11-09,979.42
1548,26,2023-11-09,383.37
1549,352,2023-08-29,326.48
1550,693,2024-04-14,174.05
1551,871,2023-10-07,78.45
1552,848,2023-08-15,427.95
1553,221,2024-05-26,645.97
1554,857,2024-06-27,656.17
1555,419,2024-03-30,328.27
1556,49,2024-06-18,995.95
1557,431,2024-03-21,465.06
1558,57,2024-05-30,11.08
1559,942,2023-11-08,195.98
1560,944,2023-10-23,591.57
1561,66,2023-11-18,164.49
1562,293,2024-03-11,904.13
1563,230,2023-10-04,794.18
1564,60,2024-04-19,804.05
1565,462,2024-02-15,465.35
1566,765,2024-07-08,457.76
1567,82,2024-02-22,324.57
1568,535,2024-06-28,113.02
1569,106,2024-01-16,280.56
1570,437,2023-07-18,337.08
1571,386,2023-12-04,92.52
1572,612,2024-01-12,379.86
1573,41,2023-08-21,855.3
1574,661,2024-01-07,282.23
1575,325,2024-02-23,236.16
1576,286,2024-03-31,943.31
1577,519,2024-01-26,18.62
1578,367,2023-08-28,629.19
1579,753,2024-04-03,903.5
1580,677,2024-07-14,898.22
1581,769,2023-12-27,319.19
1582,485,2024-03-11,189.07
1583,161,2024-04-22,406.17
1584,301,2024-01-30,430.45
1585,659,2023-11-13,860.68
1586,126,2023-12-16,218.9
1587,523,2024-06-20,557.51
1588,663,2024-02-11,344.86
1589,766,2024-01-10,136.92
1590,266,2024-06-06,680.9
1591,569,2024-01-06,966.53
1592,506,2024-02-22,664.84
1593,228,2024-01-19,35.01
1594,63,2024-04-06,31.34
1595,769,2024-07-01,533.85
1596,101,2023-11-29,585.63
1597,911,2023-08-28,629.02
1598,923,2023-12-19,654.6
1599,17,2023-07-27,988.34
1600,205,2024-01-11,447.77
1601,250,2024-05-02,208.13
1602,286,2023-12-01,323.3
1603,560,2024-04-23,357.81
1604,320,2023-09-20,303.49
1605,59,2024-01-08,551.19
1606,481,2023-09-21,41.78
1607,997,2024-05-09,891.27
1608,124,2023-08-03,280.84
1609,988,2024-05-28,810.6
1610,849,2023-12-22,85.69
1611,157,2024-01-22,261.33
1612,719,2024-04-04,256.97
1613,635,2024-04-24,265.24
1614,790,2024-07-01,595.29
1615,659,2024-05-16,93.41
1616,470,2024-06-07,644.65
1617,457,2024-03-11,68.47
1618,477,2023-12-15,559.01
1619,540,2024-01-22,617.24
1620,197,2024-04-08,929.27
1621,324,2023-09-21,238.27
1622,787,2024-06-08,684.77
1623,509,2024-06-04,297.44
1624,166,2023-11-22,407.49
1625,16,2023-12-27,898.04
1626,796,2023-08-08,688.11
1627,302,2023-11-02,747.81
1628,77,2023-12-26,643.41
1629,650,2023-09-24,930.88
1630,349,2023-09-08,45.64
1631,982,2023-11-17,724.48
1632,637,2024-01-17,729.96
1633,727,2024-03-03,329.84
1634,208,2023-09-02,149.85
1635,486,2023-12-26,818.97
1636,550,2024-03-04,350.39
1637,110,2024-04-15,205.74
1638,356,2023-11-02,540.65
1639,433,2023-10-29,232.0
1640,13,2024-02-19,143.76
1641,137,2024-06-05,472.87
1642,838,2024-01-30,658.48
1643,509,2024-02-28,478.73
1644,906,2024-07-15,647.14
1645,981,2024-03-31,639.29
1646,729,2023-09-13,985.16
1647,755,2023-11-27,193.87
1648,556,2023-10-21,666.93
1649,874,2024-06-07,77.59
1650,639,2023-12-28,222.79
1651,754,2024-06-07,343.34
1652,417,2024-02-05,133.68
1653,941,2023-12-06,36.49
1654,375,2024-03-15,754.05
1655,589,2023-12-13,967.42
1656,839,2023-07-26,489.82
1657,251,2024-01-05,899.4
1658,871,2023-10-06,634.22
1659,833,2023-11-06,256.67
1660,42,2023-11-07,741.22
1661,825,2024-01-07,98.42
1662,569,2023-09-18,610.58
1663,494,2023-08-05,507.5
1664,404,2024-07-07,151.56
1665,818,2023-11-02,444.87
1666,812,2023-10-27,78.97
1667,292,2023-07-23,708.46
1668,705,2023-12-01,888.36
1669,528,2023-12-29,253.06
1670,646,2023-12-01,625.95
1671,648,2023-09-29,775.35
1672,53,2023-10-15,630.37
1673,295,2023-11-22,736.44
1674,59,2023-11-12,255.06
1675,962,2023-08-17,776.25
1676,836,2023-08-14,844.21
1677,476,2024-02-15,307.75
1678,443,2023-08-29,546.1
1679,571,2023-10-19,440.02
1680,159,2024-06-16,618.84
1681,977,2023-10-17,978.7
1682,290,2023-09-22,748.25
1683,419,2024-04-27,972.05
1684,792,2024-04-09,728.8
1685,290,2023-10-31,986.71
1686,198,2023-09-18,832.98
1687,207,2023-12-30,873.76
1688,808,2024-04-19,350.62
1689,843,2023-08-18,423.32
1690,310,2023-10-09,70.93
1691,85,2024-04-13,437.33
1692,102,2023-07-21,123.25
1693,82,2024-06-01,868.25
1694,589,2023-12-28,489.56
1695,515,2023-12-29,888.45
1696,908,2023-11-30,716.62
1697,665,2023-10-23,424.02
1698,394,2024-02-29,725.91
1699,666,2024-03-18,469.5
1700,351,2023-07-27,385.24
1701,720,2024-04-24,845.33
1702,909,2023-12-03,508.32
1703,774,2024-01-16,120.3
1704,660,2024-06-03,233.59
1705,94,2024-04-13,54.45
1706,320,2024-01-15,248.43
1707,827,2023-10-27,113.53
1708,267,2024-01-16,759.38
1709,204,2024-02-18,321.51
1710,648,2024-05-31,85.09
1711,608,2024-03-13,568.52
1712,457,2023-10-31,341.09
1713,21,2024-03-26,179.11
1714,714,2023-10-29,289.61
1715,393,2023-10-31,148.4
1716,277,2024-05-29,989.3
1717,568,2023-10-07,238.99
1718,924,2024-06-04,316.51
1719,52,2024-04-29,186.94
1720,110,2023-09-11,325.36
1721,65,2023-10-22,773.58
1722,990,2024-01-25,623.13
1723,867,2023-09-16,634.34
1724,200,2024-04-25,295.12
1725,409,2023-11-01,673.72
